x_coord,y_coord,image_source,water_percentage,date,year
4,11,Flood_2019_193.tif,0.64,193,2019
2,12,Flood_2019_193.tif,0.43,193,2019
3,12,Flood_2019_193.tif,0.49,193,2019
4,12,Flood_2019_193.tif,0.36,193,2019
2,13,Flood_2019_193.tif,0.37,193,2019
6,0,Flood_2019_201.tif,0.06,201,2019
7,0,Flood_2019_201.tif,0.14,201,2019
10,0,Flood_2019_201.tif,0.0,201,2019
3,1,Flood_2019_201.tif,0.06,201,2019
4,1,Flood_2019_201.tif,0.15,201,2019
5,1,Flood_2019_201.tif,0.07,201,2019
6,1,Flood_2019_201.tif,0.07,201,2019
7,1,Flood_2019_201.tif,0.09,201,2019
8,1,Flood_2019_201.tif,0.04,201,2019
9,1,Flood_2019_201.tif,0.0,201,2019
10,1,Flood_2019_201.tif,0.01,201,2019
3,2,Flood_2019_201.tif,0.02,201,2019
4,2,Flood_2019_201.tif,0.08,201,2019
5,2,Flood_2019_201.tif,0.09,201,2019
6,2,Flood_2019_201.tif,0.03,201,2019
7,2,Flood_2019_201.tif,0.01,201,2019
8,2,Flood_2019_201.tif,0.02,201,2019
9,2,Flood_2019_201.tif,0.0,201,2019
10,2,Flood_2019_201.tif,0.01,201,2019
11,2,Flood_2019_201.tif,0.02,201,2019
0,3,Flood_2019_201.tif,0.38,201,2019
1,3,Flood_2019_201.tif,0.01,201,2019
2,3,Flood_2019_201.tif,0.01,201,2019
3,3,Flood_2019_201.tif,0.02,201,2019
4,3,Flood_2019_201.tif,0.05,201,2019
5,3,Flood_2019_201.tif,0.14,201,2019
6,3,Flood_2019_201.tif,0.08,201,2019
7,3,Flood_2019_201.tif,0.04,201,2019
8,3,Flood_2019_201.tif,0.03,201,2019
9,3,Flood_2019_201.tif,0.04,201,2019
10,3,Flood_2019_201.tif,0.08,201,2019
11,3,Flood_2019_201.tif,0.1,201,2019
12,3,Flood_2019_201.tif,0.14,201,2019
1,4,Flood_2019_201.tif,0.18,201,2019
2,4,Flood_2019_201.tif,0.01,201,2019
3,4,Flood_2019_201.tif,0.0,201,2019
4,4,Flood_2019_201.tif,0.07,201,2019
5,4,Flood_2019_201.tif,0.08,201,2019
6,4,Flood_2019_201.tif,0.1,201,2019
7,4,Flood_2019_201.tif,0.05,201,2019
8,4,Flood_2019_201.tif,0.17,201,2019
9,4,Flood_2019_201.tif,0.15,201,2019
10,4,Flood_2019_201.tif,0.09,201,2019
11,4,Flood_2019_201.tif,0.15,201,2019
12,4,Flood_2019_201.tif,0.37,201,2019
3,5,Flood_2019_201.tif,0.04,201,2019
4,5,Flood_2019_201.tif,0.18,201,2019
5,5,Flood_2019_201.tif,0.04,201,2019
6,5,Flood_2019_201.tif,0.01,201,2019
7,5,Flood_2019_201.tif,0.11,201,2019
8,5,Flood_2019_201.tif,0.07,201,2019
9,5,Flood_2019_201.tif,0.1,201,2019
10,5,Flood_2019_201.tif,0.17,201,2019
11,5,Flood_2019_201.tif,0.17,201,2019
3,6,Flood_2019_201.tif,0.43,201,2019
4,6,Flood_2019_201.tif,0.14,201,2019
5,6,Flood_2019_201.tif,0.14,201,2019
6,6,Flood_2019_201.tif,0.1,201,2019
7,6,Flood_2019_201.tif,0.02,201,2019
8,6,Flood_2019_201.tif,0.17,201,2019
9,6,Flood_2019_201.tif,0.03,201,2019
10,6,Flood_2019_201.tif,0.07,201,2019
11,6,Flood_2019_201.tif,0.42,201,2019
2,7,Flood_2019_201.tif,0.7,201,2019
3,7,Flood_2019_201.tif,0.38,201,2019
4,7,Flood_2019_201.tif,0.25,201,2019
5,7,Flood_2019_201.tif,0.14,201,2019
6,7,Flood_2019_201.tif,0.19,201,2019
7,7,Flood_2019_201.tif,0.04,201,2019
8,7,Flood_2019_201.tif,0.02,201,2019
9,7,Flood_2019_201.tif,0.21,201,2019
10,7,Flood_2019_201.tif,0.18,201,2019
11,7,Flood_2019_201.tif,0.49,201,2019
2,8,Flood_2019_201.tif,0.38,201,2019
3,8,Flood_2019_201.tif,0.48,201,2019
4,8,Flood_2019_201.tif,0.69,201,2019
5,8,Flood_2019_201.tif,0.53,201,2019
6,8,Flood_2019_201.tif,0.06,201,2019
7,8,Flood_2019_201.tif,0.13,201,2019
8,8,Flood_2019_201.tif,0.19,201,2019
9,8,Flood_2019_201.tif,0.18,201,2019
2,9,Flood_2019_201.tif,0.17,201,2019
3,9,Flood_2019_201.tif,0.6,201,2019
4,9,Flood_2019_201.tif,0.79,201,2019
5,9,Flood_2019_201.tif,0.44,201,2019
6,9,Flood_2019_201.tif,0.17,201,2019
7,9,Flood_2019_201.tif,0.39,201,2019
8,9,Flood_2019_201.tif,0.43,201,2019
2,10,Flood_2019_201.tif,0.09,201,2019
3,10,Flood_2019_201.tif,0.36,201,2019
4,10,Flood_2019_201.tif,0.6,201,2019
5,10,Flood_2019_201.tif,0.7,201,2019
2,11,Flood_2019_201.tif,0.53,201,2019
3,11,Flood_2019_201.tif,0.62,201,2019
4,11,Flood_2019_201.tif,0.59,201,2019
2,12,Flood_2019_201.tif,0.42,201,2019
3,12,Flood_2019_201.tif,0.46,201,2019
4,12,Flood_2019_201.tif,0.34,201,2019
2,13,Flood_2019_201.tif,0.36,201,2019
6,0,Flood_2019_209.tif,0.04,209,2019
7,0,Flood_2019_209.tif,0.06,209,2019
10,0,Flood_2019_209.tif,0.0,209,2019
3,1,Flood_2019_209.tif,0.02,209,2019
4,1,Flood_2019_209.tif,0.12,209,2019
5,1,Flood_2019_209.tif,0.08,209,2019
6,1,Flood_2019_209.tif,0.06,209,2019
7,1,Flood_2019_209.tif,0.02,209,2019
8,1,Flood_2019_209.tif,0.02,209,2019
9,1,Flood_2019_209.tif,0.01,209,2019
10,1,Flood_2019_209.tif,0.01,209,2019
3,2,Flood_2019_209.tif,0.04,209,2019
4,2,Flood_2019_209.tif,0.11,209,2019
5,2,Flood_2019_209.tif,0.17,209,2019
6,2,Flood_2019_209.tif,0.06,209,2019
7,2,Flood_2019_209.tif,0.01,209,2019
8,2,Flood_2019_209.tif,0.02,209,2019
9,2,Flood_2019_209.tif,0.01,209,2019
10,2,Flood_2019_209.tif,0.01,209,2019
11,2,Flood_2019_209.tif,0.01,209,2019
0,3,Flood_2019_209.tif,0.32,209,2019
1,3,Flood_2019_209.tif,0.01,209,2019
2,3,Flood_2019_209.tif,0.0,209,2019
3,3,Flood_2019_209.tif,0.04,209,2019
4,3,Flood_2019_209.tif,0.17,209,2019
5,3,Flood_2019_209.tif,0.2,209,2019
6,3,Flood_2019_209.tif,0.13,209,2019
7,3,Flood_2019_209.tif,0.04,209,2019
8,3,Flood_2019_209.tif,0.03,209,2019
9,3,Flood_2019_209.tif,0.03,209,2019
10,3,Flood_2019_209.tif,0.09,209,2019
11,3,Flood_2019_209.tif,0.07,209,2019
12,3,Flood_2019_209.tif,0.14,209,2019
1,4,Flood_2019_209.tif,0.19,209,2019
2,4,Flood_2019_209.tif,0.0,209,2019
3,4,Flood_2019_209.tif,0.01,209,2019
4,4,Flood_2019_209.tif,0.25,209,2019
5,4,Flood_2019_209.tif,0.13,209,2019
6,4,Flood_2019_209.tif,0.08,209,2019
7,4,Flood_2019_209.tif,0.05,209,2019
8,4,Flood_2019_209.tif,0.14,209,2019
9,4,Flood_2019_209.tif,0.16,209,2019
10,4,Flood_2019_209.tif,0.06,209,2019
11,4,Flood_2019_209.tif,0.12,209,2019
12,4,Flood_2019_209.tif,0.34,209,2019
3,5,Flood_2019_209.tif,0.02,209,2019
4,5,Flood_2019_209.tif,0.27,209,2019
5,5,Flood_2019_209.tif,0.03,209,2019
6,5,Flood_2019_209.tif,0.02,209,2019
7,5,Flood_2019_209.tif,0.11,209,2019
8,5,Flood_2019_209.tif,0.02,209,2019
9,5,Flood_2019_209.tif,0.15,209,2019
10,5,Flood_2019_209.tif,0.16,209,2019
11,5,Flood_2019_209.tif,0.15,209,2019
3,6,Flood_2019_209.tif,0.42,209,2019
4,6,Flood_2019_209.tif,0.19,209,2019
5,6,Flood_2019_209.tif,0.06,209,2019
6,6,Flood_2019_209.tif,0.02,209,2019
7,6,Flood_2019_209.tif,0.01,209,2019
8,6,Flood_2019_209.tif,0.16,209,2019
9,6,Flood_2019_209.tif,0.1,209,2019
10,6,Flood_2019_209.tif,0.06,209,2019
11,6,Flood_2019_209.tif,0.43,209,2019
2,7,Flood_2019_209.tif,0.67,209,2019
3,7,Flood_2019_209.tif,0.31,209,2019
4,7,Flood_2019_209.tif,0.22,209,2019
5,7,Flood_2019_209.tif,0.11,209,2019
6,7,Flood_2019_209.tif,0.13,209,2019
7,7,Flood_2019_209.tif,0.02,209,2019
8,7,Flood_2019_209.tif,0.02,209,2019
9,7,Flood_2019_209.tif,0.2,209,2019
10,7,Flood_2019_209.tif,0.15,209,2019
11,7,Flood_2019_209.tif,0.48,209,2019
2,8,Flood_2019_209.tif,0.39,209,2019
3,8,Flood_2019_209.tif,0.43,209,2019
4,8,Flood_2019_209.tif,0.65,209,2019
5,8,Flood_2019_209.tif,0.5,209,2019
6,8,Flood_2019_209.tif,0.14,209,2019
7,8,Flood_2019_209.tif,0.13,209,2019
8,8,Flood_2019_209.tif,0.19,209,2019
9,8,Flood_2019_209.tif,0.18,209,2019
2,9,Flood_2019_209.tif,0.17,209,2019
3,9,Flood_2019_209.tif,0.59,209,2019
4,9,Flood_2019_209.tif,0.79,209,2019
5,9,Flood_2019_209.tif,0.38,209,2019
6,9,Flood_2019_209.tif,0.15,209,2019
7,9,Flood_2019_209.tif,0.36,209,2019
8,9,Flood_2019_209.tif,0.38,209,2019
2,10,Flood_2019_209.tif,0.09,209,2019
3,10,Flood_2019_209.tif,0.38,209,2019
4,10,Flood_2019_209.tif,0.61,209,2019
5,10,Flood_2019_209.tif,0.67,209,2019
2,11,Flood_2019_209.tif,0.52,209,2019
3,11,Flood_2019_209.tif,0.65,209,2019
4,11,Flood_2019_209.tif,0.62,209,2019
2,12,Flood_2019_209.tif,0.47,209,2019
3,12,Flood_2019_209.tif,0.5,209,2019
4,12,Flood_2019_209.tif,0.37,209,2019
2,13,Flood_2019_209.tif,0.27,209,2019
6,0,Flood_2019_217.tif,0.09,217,2019
7,0,Flood_2019_217.tif,0.09,217,2019
10,0,Flood_2019_217.tif,0.03,217,2019
3,1,Flood_2019_217.tif,0.26,217,2019
4,1,Flood_2019_217.tif,0.35,217,2019
5,1,Flood_2019_217.tif,0.46,217,2019
6,1,Flood_2019_217.tif,0.07,217,2019
7,1,Flood_2019_217.tif,0.05,217,2019
8,1,Flood_2019_217.tif,0.03,217,2019
9,1,Flood_2019_217.tif,0.03,217,2019
10,1,Flood_2019_217.tif,0.02,217,2019
3,2,Flood_2019_217.tif,0.27,217,2019
4,2,Flood_2019_217.tif,0.26,217,2019
5,2,Flood_2019_217.tif,0.3,217,2019
6,2,Flood_2019_217.tif,0.13,217,2019
7,2,Flood_2019_217.tif,0.02,217,2019
8,2,Flood_2019_217.tif,0.03,217,2019
9,2,Flood_2019_217.tif,0.03,217,2019
10,2,Flood_2019_217.tif,0.02,217,2019
11,2,Flood_2019_217.tif,0.03,217,2019
0,3,Flood_2019_217.tif,0.51,217,2019
1,3,Flood_2019_217.tif,0.01,217,2019
2,3,Flood_2019_217.tif,0.04,217,2019
3,3,Flood_2019_217.tif,0.24,217,2019
4,3,Flood_2019_217.tif,0.56,217,2019
5,3,Flood_2019_217.tif,0.25,217,2019
6,3,Flood_2019_217.tif,0.16,217,2019
7,3,Flood_2019_217.tif,0.06,217,2019
8,3,Flood_2019_217.tif,0.06,217,2019
9,3,Flood_2019_217.tif,0.04,217,2019
10,3,Flood_2019_217.tif,0.13,217,2019
11,3,Flood_2019_217.tif,0.11,217,2019
12,3,Flood_2019_217.tif,0.17,217,2019
1,4,Flood_2019_217.tif,0.21,217,2019
2,4,Flood_2019_217.tif,0.02,217,2019
3,4,Flood_2019_217.tif,0.05,217,2019
4,4,Flood_2019_217.tif,0.4,217,2019
5,4,Flood_2019_217.tif,0.12,217,2019
6,4,Flood_2019_217.tif,0.12,217,2019
7,4,Flood_2019_217.tif,0.08,217,2019
8,4,Flood_2019_217.tif,0.14,217,2019
9,4,Flood_2019_217.tif,0.18,217,2019
10,4,Flood_2019_217.tif,0.09,217,2019
11,4,Flood_2019_217.tif,0.2,217,2019
12,4,Flood_2019_217.tif,0.43,217,2019
3,5,Flood_2019_217.tif,0.03,217,2019
4,5,Flood_2019_217.tif,0.12,217,2019
5,5,Flood_2019_217.tif,0.04,217,2019
6,5,Flood_2019_217.tif,0.04,217,2019
7,5,Flood_2019_217.tif,0.14,217,2019
8,5,Flood_2019_217.tif,0.02,217,2019
9,5,Flood_2019_217.tif,0.06,217,2019
10,5,Flood_2019_217.tif,0.18,217,2019
11,5,Flood_2019_217.tif,0.21,217,2019
3,6,Flood_2019_217.tif,0.45,217,2019
4,6,Flood_2019_217.tif,0.24,217,2019
5,6,Flood_2019_217.tif,0.13,217,2019
6,6,Flood_2019_217.tif,0.13,217,2019
7,6,Flood_2019_217.tif,0.05,217,2019
8,6,Flood_2019_217.tif,0.19,217,2019
9,6,Flood_2019_217.tif,0.1,217,2019
10,6,Flood_2019_217.tif,0.09,217,2019
11,6,Flood_2019_217.tif,0.52,217,2019
2,7,Flood_2019_217.tif,0.81,217,2019
3,7,Flood_2019_217.tif,0.39,217,2019
4,7,Flood_2019_217.tif,0.25,217,2019
5,7,Flood_2019_217.tif,0.21,217,2019
6,7,Flood_2019_217.tif,0.41,217,2019
7,7,Flood_2019_217.tif,0.14,217,2019
8,7,Flood_2019_217.tif,0.03,217,2019
9,7,Flood_2019_217.tif,0.21,217,2019
10,7,Flood_2019_217.tif,0.19,217,2019
11,7,Flood_2019_217.tif,0.54,217,2019
2,8,Flood_2019_217.tif,0.45,217,2019
3,8,Flood_2019_217.tif,0.52,217,2019
4,8,Flood_2019_217.tif,0.71,217,2019
5,8,Flood_2019_217.tif,0.61,217,2019
6,8,Flood_2019_217.tif,0.29,217,2019
7,8,Flood_2019_217.tif,0.15,217,2019
8,8,Flood_2019_217.tif,0.18,217,2019
9,8,Flood_2019_217.tif,0.15,217,2019
2,9,Flood_2019_217.tif,0.2,217,2019
3,9,Flood_2019_217.tif,0.58,217,2019
4,9,Flood_2019_217.tif,0.85,217,2019
5,9,Flood_2019_217.tif,0.39,217,2019
6,9,Flood_2019_217.tif,0.15,217,2019
7,9,Flood_2019_217.tif,0.38,217,2019
8,9,Flood_2019_217.tif,0.4,217,2019
2,10,Flood_2019_217.tif,0.12,217,2019
3,10,Flood_2019_217.tif,0.31,217,2019
4,10,Flood_2019_217.tif,0.59,217,2019
5,10,Flood_2019_217.tif,0.68,217,2019
2,11,Flood_2019_217.tif,0.63,217,2019
3,11,Flood_2019_217.tif,0.62,217,2019
4,11,Flood_2019_217.tif,0.55,217,2019
2,12,Flood_2019_217.tif,0.47,217,2019
3,12,Flood_2019_217.tif,0.51,217,2019
4,12,Flood_2019_217.tif,0.36,217,2019
2,13,Flood_2019_217.tif,0.23,217,2019
6,0,Flood_2019_225.tif,0.14,225,2019
7,0,Flood_2019_225.tif,0.18,225,2019
10,0,Flood_2019_225.tif,0.02,225,2019
3,1,Flood_2019_225.tif,0.2,225,2019
4,1,Flood_2019_225.tif,0.26,225,2019
5,1,Flood_2019_225.tif,0.24,225,2019
6,1,Flood_2019_225.tif,0.06,225,2019
7,1,Flood_2019_225.tif,0.05,225,2019
8,1,Flood_2019_225.tif,0.03,225,2019
9,1,Flood_2019_225.tif,0.04,225,2019
10,1,Flood_2019_225.tif,0.04,225,2019
3,2,Flood_2019_225.tif,0.15,225,2019
4,2,Flood_2019_225.tif,0.22,225,2019
5,2,Flood_2019_225.tif,0.17,225,2019
6,2,Flood_2019_225.tif,0.05,225,2019
7,2,Flood_2019_225.tif,0.02,225,2019
8,2,Flood_2019_225.tif,0.02,225,2019
9,2,Flood_2019_225.tif,0.02,225,2019
10,2,Flood_2019_225.tif,0.02,225,2019
11,2,Flood_2019_225.tif,0.04,225,2019
0,3,Flood_2019_225.tif,0.47,225,2019
1,3,Flood_2019_225.tif,0.01,225,2019
2,3,Flood_2019_225.tif,0.03,225,2019
3,3,Flood_2019_225.tif,0.19,225,2019
4,3,Flood_2019_225.tif,0.41,225,2019
5,3,Flood_2019_225.tif,0.19,225,2019
6,3,Flood_2019_225.tif,0.15,225,2019
7,3,Flood_2019_225.tif,0.06,225,2019
8,3,Flood_2019_225.tif,0.04,225,2019
9,3,Flood_2019_225.tif,0.05,225,2019
10,3,Flood_2019_225.tif,0.11,225,2019
11,3,Flood_2019_225.tif,0.1,225,2019
12,3,Flood_2019_225.tif,0.15,225,2019
1,4,Flood_2019_225.tif,0.17,225,2019
2,4,Flood_2019_225.tif,0.02,225,2019
3,4,Flood_2019_225.tif,0.03,225,2019
4,4,Flood_2019_225.tif,0.22,225,2019
5,4,Flood_2019_225.tif,0.09,225,2019
6,4,Flood_2019_225.tif,0.11,225,2019
7,4,Flood_2019_225.tif,0.08,225,2019
8,4,Flood_2019_225.tif,0.12,225,2019
9,4,Flood_2019_225.tif,0.17,225,2019
10,4,Flood_2019_225.tif,0.08,225,2019
11,4,Flood_2019_225.tif,0.15,225,2019
12,4,Flood_2019_225.tif,0.37,225,2019
3,5,Flood_2019_225.tif,0.01,225,2019
4,5,Flood_2019_225.tif,0.08,225,2019
5,5,Flood_2019_225.tif,0.04,225,2019
6,5,Flood_2019_225.tif,0.04,225,2019
7,5,Flood_2019_225.tif,0.13,225,2019
8,5,Flood_2019_225.tif,0.04,225,2019
9,5,Flood_2019_225.tif,0.07,225,2019
10,5,Flood_2019_225.tif,0.19,225,2019
11,5,Flood_2019_225.tif,0.17,225,2019
3,6,Flood_2019_225.tif,0.35,225,2019
4,6,Flood_2019_225.tif,0.19,225,2019
5,6,Flood_2019_225.tif,0.1,225,2019
6,6,Flood_2019_225.tif,0.14,225,2019
7,6,Flood_2019_225.tif,0.05,225,2019
8,6,Flood_2019_225.tif,0.18,225,2019
9,6,Flood_2019_225.tif,0.1,225,2019
10,6,Flood_2019_225.tif,0.09,225,2019
11,6,Flood_2019_225.tif,0.46,225,2019
2,7,Flood_2019_225.tif,0.69,225,2019
3,7,Flood_2019_225.tif,0.35,225,2019
4,7,Flood_2019_225.tif,0.23,225,2019
5,7,Flood_2019_225.tif,0.15,225,2019
6,7,Flood_2019_225.tif,0.33,225,2019
7,7,Flood_2019_225.tif,0.1,225,2019
8,7,Flood_2019_225.tif,0.02,225,2019
9,7,Flood_2019_225.tif,0.21,225,2019
10,7,Flood_2019_225.tif,0.16,225,2019
11,7,Flood_2019_225.tif,0.46,225,2019
2,8,Flood_2019_225.tif,0.39,225,2019
3,8,Flood_2019_225.tif,0.4,225,2019
4,8,Flood_2019_225.tif,0.68,225,2019
5,8,Flood_2019_225.tif,0.53,225,2019
6,8,Flood_2019_225.tif,0.25,225,2019
7,8,Flood_2019_225.tif,0.13,225,2019
8,8,Flood_2019_225.tif,0.16,225,2019
9,8,Flood_2019_225.tif,0.18,225,2019
2,9,Flood_2019_225.tif,0.18,225,2019
3,9,Flood_2019_225.tif,0.58,225,2019
4,9,Flood_2019_225.tif,0.75,225,2019
5,9,Flood_2019_225.tif,0.39,225,2019
6,9,Flood_2019_225.tif,0.15,225,2019
7,9,Flood_2019_225.tif,0.32,225,2019
8,9,Flood_2019_225.tif,0.32,225,2019
2,10,Flood_2019_225.tif,0.09,225,2019
3,10,Flood_2019_225.tif,0.37,225,2019
4,10,Flood_2019_225.tif,0.56,225,2019
5,10,Flood_2019_225.tif,0.57,225,2019
2,11,Flood_2019_225.tif,0.53,225,2019
3,11,Flood_2019_225.tif,0.64,225,2019
4,11,Flood_2019_225.tif,0.54,225,2019
2,12,Flood_2019_225.tif,0.44,225,2019
3,12,Flood_2019_225.tif,0.49,225,2019
4,12,Flood_2019_225.tif,0.33,225,2019
2,13,Flood_2019_225.tif,0.21,225,2019
6,0,Flood_2019_233.tif,0.06,233,2019
7,0,Flood_2019_233.tif,0.06,233,2019
10,0,Flood_2019_233.tif,0.01,233,2019
3,1,Flood_2019_233.tif,0.18,233,2019
4,1,Flood_2019_233.tif,0.36,233,2019
5,1,Flood_2019_233.tif,0.35,233,2019
6,1,Flood_2019_233.tif,0.06,233,2019
7,1,Flood_2019_233.tif,0.02,233,2019
8,1,Flood_2019_233.tif,0.01,233,2019
9,1,Flood_2019_233.tif,0.02,233,2019
10,1,Flood_2019_233.tif,0.01,233,2019
3,2,Flood_2019_233.tif,0.23,233,2019
4,2,Flood_2019_233.tif,0.18,233,2019
5,2,Flood_2019_233.tif,0.15,233,2019
6,2,Flood_2019_233.tif,0.03,233,2019
7,2,Flood_2019_233.tif,0.02,233,2019
8,2,Flood_2019_233.tif,0.02,233,2019
9,2,Flood_2019_233.tif,0.01,233,2019
10,2,Flood_2019_233.tif,0.02,233,2019
11,2,Flood_2019_233.tif,0.03,233,2019
0,3,Flood_2019_233.tif,0.31,233,2019
1,3,Flood_2019_233.tif,0.01,233,2019
2,3,Flood_2019_233.tif,0.02,233,2019
3,3,Flood_2019_233.tif,0.27,233,2019
4,3,Flood_2019_233.tif,0.35,233,2019
5,3,Flood_2019_233.tif,0.15,233,2019
6,3,Flood_2019_233.tif,0.13,233,2019
7,3,Flood_2019_233.tif,0.06,233,2019
8,3,Flood_2019_233.tif,0.05,233,2019
9,3,Flood_2019_233.tif,0.09,233,2019
10,3,Flood_2019_233.tif,0.1,233,2019
11,3,Flood_2019_233.tif,0.08,233,2019
12,3,Flood_2019_233.tif,0.16,233,2019
1,4,Flood_2019_233.tif,0.16,233,2019
2,4,Flood_2019_233.tif,0.01,233,2019
3,4,Flood_2019_233.tif,0.08,233,2019
4,4,Flood_2019_233.tif,0.14,233,2019
5,4,Flood_2019_233.tif,0.09,233,2019
6,4,Flood_2019_233.tif,0.09,233,2019
7,4,Flood_2019_233.tif,0.08,233,2019
8,4,Flood_2019_233.tif,0.13,233,2019
9,4,Flood_2019_233.tif,0.17,233,2019
10,4,Flood_2019_233.tif,0.06,233,2019
11,4,Flood_2019_233.tif,0.14,233,2019
12,4,Flood_2019_233.tif,0.38,233,2019
3,5,Flood_2019_233.tif,0.08,233,2019
4,5,Flood_2019_233.tif,0.09,233,2019
5,5,Flood_2019_233.tif,0.03,233,2019
6,5,Flood_2019_233.tif,0.03,233,2019
7,5,Flood_2019_233.tif,0.09,233,2019
8,5,Flood_2019_233.tif,0.03,233,2019
9,5,Flood_2019_233.tif,0.07,233,2019
10,5,Flood_2019_233.tif,0.17,233,2019
11,5,Flood_2019_233.tif,0.17,233,2019
3,6,Flood_2019_233.tif,0.34,233,2019
4,6,Flood_2019_233.tif,0.23,233,2019
5,6,Flood_2019_233.tif,0.09,233,2019
6,6,Flood_2019_233.tif,0.08,233,2019
7,6,Flood_2019_233.tif,0.05,233,2019
8,6,Flood_2019_233.tif,0.19,233,2019
9,6,Flood_2019_233.tif,0.2,233,2019
10,6,Flood_2019_233.tif,0.12,233,2019
11,6,Flood_2019_233.tif,0.4,233,2019
2,7,Flood_2019_233.tif,0.62,233,2019
3,7,Flood_2019_233.tif,0.3,233,2019
4,7,Flood_2019_233.tif,0.21,233,2019
5,7,Flood_2019_233.tif,0.14,233,2019
6,7,Flood_2019_233.tif,0.3,233,2019
7,7,Flood_2019_233.tif,0.15,233,2019
8,7,Flood_2019_233.tif,0.05,233,2019
9,7,Flood_2019_233.tif,0.22,233,2019
10,7,Flood_2019_233.tif,0.21,233,2019
11,7,Flood_2019_233.tif,0.51,233,2019
2,8,Flood_2019_233.tif,0.35,233,2019
3,8,Flood_2019_233.tif,0.32,233,2019
4,8,Flood_2019_233.tif,0.6,233,2019
5,8,Flood_2019_233.tif,0.48,233,2019
6,8,Flood_2019_233.tif,0.25,233,2019
7,8,Flood_2019_233.tif,0.14,233,2019
8,8,Flood_2019_233.tif,0.18,233,2019
9,8,Flood_2019_233.tif,0.18,233,2019
2,9,Flood_2019_233.tif,0.15,233,2019
3,9,Flood_2019_233.tif,0.45,233,2019
4,9,Flood_2019_233.tif,0.55,233,2019
5,9,Flood_2019_233.tif,0.37,233,2019
6,9,Flood_2019_233.tif,0.16,233,2019
7,9,Flood_2019_233.tif,0.33,233,2019
8,9,Flood_2019_233.tif,0.38,233,2019
2,10,Flood_2019_233.tif,0.1,233,2019
3,10,Flood_2019_233.tif,0.34,233,2019
4,10,Flood_2019_233.tif,0.48,233,2019
5,10,Flood_2019_233.tif,0.57,233,2019
2,11,Flood_2019_233.tif,0.49,233,2019
3,11,Flood_2019_233.tif,0.49,233,2019
4,11,Flood_2019_233.tif,0.46,233,2019
2,12,Flood_2019_233.tif,0.32,233,2019
3,12,Flood_2019_233.tif,0.33,233,2019
4,12,Flood_2019_233.tif,0.26,233,2019
2,13,Flood_2019_233.tif,0.15,233,2019
6,0,Flood_2019_241.tif,0.09,241,2019
7,0,Flood_2019_241.tif,0.12,241,2019
10,0,Flood_2019_241.tif,0.01,241,2019
3,1,Flood_2019_241.tif,0.33,241,2019
4,1,Flood_2019_241.tif,0.38,241,2019
5,1,Flood_2019_241.tif,0.44,241,2019
6,1,Flood_2019_241.tif,0.23,241,2019
7,1,Flood_2019_241.tif,0.24,241,2019
8,1,Flood_2019_241.tif,0.2,241,2019
9,1,Flood_2019_241.tif,0.03,241,2019
10,1,Flood_2019_241.tif,0.0,241,2019
3,2,Flood_2019_241.tif,0.18,241,2019
4,2,Flood_2019_241.tif,0.24,241,2019
5,2,Flood_2019_241.tif,0.3,241,2019
6,2,Flood_2019_241.tif,0.21,241,2019
7,2,Flood_2019_241.tif,0.08,241,2019
8,2,Flood_2019_241.tif,0.1,241,2019
9,2,Flood_2019_241.tif,0.01,241,2019
10,2,Flood_2019_241.tif,0.01,241,2019
11,2,Flood_2019_241.tif,0.02,241,2019
0,3,Flood_2019_241.tif,0.21,241,2019
1,3,Flood_2019_241.tif,0.01,241,2019
2,3,Flood_2019_241.tif,0.03,241,2019
3,3,Flood_2019_241.tif,0.27,241,2019
4,3,Flood_2019_241.tif,0.14,241,2019
5,3,Flood_2019_241.tif,0.18,241,2019
6,3,Flood_2019_241.tif,0.17,241,2019
7,3,Flood_2019_241.tif,0.06,241,2019
8,3,Flood_2019_241.tif,0.03,241,2019
9,3,Flood_2019_241.tif,0.02,241,2019
10,3,Flood_2019_241.tif,0.06,241,2019
11,3,Flood_2019_241.tif,0.09,241,2019
12,3,Flood_2019_241.tif,0.18,241,2019
1,4,Flood_2019_241.tif,0.16,241,2019
2,4,Flood_2019_241.tif,0.03,241,2019
3,4,Flood_2019_241.tif,0.31,241,2019
4,4,Flood_2019_241.tif,0.21,241,2019
5,4,Flood_2019_241.tif,0.11,241,2019
6,4,Flood_2019_241.tif,0.04,241,2019
7,4,Flood_2019_241.tif,0.05,241,2019
8,4,Flood_2019_241.tif,0.12,241,2019
9,4,Flood_2019_241.tif,0.15,241,2019
10,4,Flood_2019_241.tif,0.06,241,2019
11,4,Flood_2019_241.tif,0.13,241,2019
12,4,Flood_2019_241.tif,0.35,241,2019
3,5,Flood_2019_241.tif,0.14,241,2019
4,5,Flood_2019_241.tif,0.17,241,2019
5,5,Flood_2019_241.tif,0.06,241,2019
6,5,Flood_2019_241.tif,0.03,241,2019
7,5,Flood_2019_241.tif,0.05,241,2019
8,5,Flood_2019_241.tif,0.01,241,2019
9,5,Flood_2019_241.tif,0.05,241,2019
10,5,Flood_2019_241.tif,0.15,241,2019
11,5,Flood_2019_241.tif,0.16,241,2019
3,6,Flood_2019_241.tif,0.3,241,2019
4,6,Flood_2019_241.tif,0.38,241,2019
5,6,Flood_2019_241.tif,0.08,241,2019
6,6,Flood_2019_241.tif,0.05,241,2019
7,6,Flood_2019_241.tif,0.02,241,2019
